id,prediction
v02_0191,Zefiverance is possible bp no other means but that an innocent maiden maketh the vampire heed not the first crowing of the cock- this done bp the Sacrifice of her orn bloode. Ήταν μια σκοτεινή και θυελλώδης vχτa.
v02_0192,"Beware, for I am fearless, and therefore powerful."
v02_0193,"Cuidado, porque no tengo miedo, y eso me hace poderoso."
v02_0194,気をつけろ、私は恐れを知らない。、 だから強いんだ。
v02_0195,"아카이브클래식· 복원판 조심해요, 저는 두려움이 없으니까요"
v02_0196,fear furkeS in every corner of towon. mho was stilf healthy?Mho was sick? 我造出了一个怪物，如今已无法控制 它。
v02_0197,"""Ill run over quickly... and fetch Sievers.. Αρχείο Ταινιών · αποκατάσταση Δημιούργησα ένα τέρας και δεν μπορώ πια να το ελέγξω."
v02_0198,There can be no life without pain.
v02_0199,No puede haber vida sin dolor.
v02_0200,痛みのない人生なんてない。
v02_0201,Defiverance is possibfe bp no otber means but tbat an innocent maisen maRett the ampire beeo not thbe first croring of the cocR—this sone bp tbe Sacrifice of ber oron booe. 고통 없인 삶도 없어요
v02_0202,Che town was parafyzes by fear. they were fooking for a sacrifice: they chose knock. 小心点，我天不怕地不怕，所以才强 大。
v02_0203,"Πρόσεχε, δεν φοβάμαι τίποτα, γι' αυτό είμαι δυνατός."
v02_0204,Nothing is impossible if you set your mind to it.
v02_0205,Nada es imposible si te lo propones.
v02_0206,パブリックドメイン・プリン版 本気になれば不可能なんてない。
v02_0207,마음만 먹으면불가능한건없어요
v02_0208,没有痛苦，就没有真正的人生。
v02_0209,Αρχείο Ταινιών. αποκατάσταση Δεν υπάρχει ζωή χωρίς πόνο.
v02_0210,The game is afoot.
v02_0211,El juego ha comenzado.
v02_0212,勝負は始まった。
v02_0213,아카이브 클래식·복원판 게임이시작됐어요
v02_0214,只要下定决心，没有什么不可能。
v02_0215,Τίποτα δεν είναι αδύνατο αν το θέλεις πραγματικά.
v02_0216,"Elementary, my dear fellow."
v02_0217,"Elemental, querido amigo."
v02_0218,簡単なことだよ、君。
v02_0219,"간단해요,친구."
v03_0000,"When you eliminate the impossible, what remains must be true."
v03_0001,"Cuando eliminas lo imposible, lo que queda es la verdad."
v03_0002,不可能を除いていけば、残るのが真 実だ。
v03_0003,불가능한 걸 지우면 남는 게 진실이에요
v03_0004,SAN FRANCISCO CITY COUNTY LINE POP. 775.357° ELEV.61 游戏开始了。
v03_0005,Το παιχνίδι άρχισε.
v03_0006,I never guess. It is a shocking habit.
v03_0007,Nunca adivino. Es un hábito terrible.
v03_0008,私は推測しない。それは悪い癖だ。
v03_0009,"저는 추측 안 해요, 그건 나쁜 버릇이죠"
v03_0010,很简单，朋友。
v03_0011,"START OF 49 MILE SCENIC DRIVE Αρχείο Ταινιών · αποκατάσταση Απλό, φίλε μου."
v03_0012,"Data, data, data! I cannot make bricks without clay."
v03_0013,"¡Datos, datos, datos! No puedo trabajar sin ellos."
v03_0014,クラシックアーカイブ・修復版 データだ、データがなければ何も作 れない。
v03_0015,자료가 있어야 뭘 만들죠
v03_0016,排除掉不可能的，剩下的就是真相。
v03_0017,"Όταν αποκλείσεις ΤΟ αδύνατο, ό,τι μένει είναι η αλήθεια."
v03_0018,I have often been wrong before.
v03_0019,Antes también me he equivocado muchas veces.
v03_0020,私も以前は何度も間違えたよ。
v03_0021,저도 예전에자주틀렸어요
v03_0022,我从不猜测，那是个坏习惯。
v03_0023,"Ποτέ δεν μαντεύω, είναι κακή συνήθεια."
v03_0024,Fishermen's Grotto AUOTO'S Time flies over us but leaves its shadow behind.
v03_0025,"Fishermen's Grotto ALIOTO'S El tiempo pasa, pero deja su sombra."
v03_0026,マESGROTD 時は流れても、影を残していく。
v03_0027,MAGGIO'S RESTAURANT FAMOUS YCCKTAILS Rosavo FINE.FOOD 아카이브클래식복원판 시간은 흘러가도 그림자를 남겨요
v03_0028,数据，数据，没有数据什么都做不出 来。
v03_0029,"Στοιχεία, χρειάζομαι στοιχεία για να δουλέψω."
v03_0030,Film Vault · print #114 A man's real possession is his memory.
v03_0031,La verdadera posesión de un hombre es su memoria.
v03_0032,人の本当の財産は記憶なんだ。
v03_0033,사람의 진짜재산은 기억이에요
v03_0034,我以前也常常犯错。
v03_0035,Κι εγώ έχω κάνει λάθος πολλές φορές.
v03_0036,The future is still in your hands.
v03_0037,El futuro todavía está en tus manos.
v03_0038,未来はまだ君の手の中にある。
v03_0039,미래는 아직 당신 손에 있어요
v03_0040,公共领域胶片·拷贝 时光流逝，却留下影子。
v03_0041,"Ο χρόνος περνά, μα αφήνει τη σκιά ΤΟΥ."
v03_0042,Archive Classics  restored 2024 It is our choices that show who we truly are.
v03_0043,Son nuestras decisiones las que muestran quiénes somos.
v03_0044,選択こそがその人を表すんだ。
v03_0045,선택이 그사람을 보여주는거예요
v03_0046,一个人真正的财富是记忆。
v03_0047,CALIFORNIA PALACE OF THE LEGION OF HONOR Aρxεio Ταιvιώv αποκατάσταοη Η αληθινή περιουσία ενός ανθρώπου είναι η μνήμη ΤΟΥ.
v03_0048,"There's no place like home, is there?"
v03_0049,"CLIFF HOUSE No hay lugar como el hogar, ¿verdad?"
v03_0050,クラシックアーカイブ・修復版 やっぱり家に勝る場所はないね。
v03_0051,공공도메인필름사본 역시 집만 한 곳이 없죠?
v03_0052,未来依然掌握在你手中。
v03_0053,Το μέλλον είναι ακόμα στα χέρια σου.
v03_0054,I don't know half of you half as well as I should like.
v03_0055,No los conocía ni la mitad de lo que debería.
v03_0056,Dsie l LO! クラシックアーカイブ・修復版 君のことを半分も分かっていなかっ たよ.
v03_0057,공공도메인필름사본 당신을 절반도 제대로 몰랐네요
v03_0058,选择才真正显示一个人是谁。
v03_0059,LAND Founiain Οι επιλογές μας δείχνουν ποιοι πραγματικά είμαστε.
v03_0060,"It's a dangerous business, going out your door."
v03_0061,PLAYLAND Es peligroso salir por esa puerta.
v03_0062,扉を出るのはいつだって危険なこと だ。
v03_0063,문을 나서는 건늘위험한일이에요
v03_0064,经典影像档案·修复版 还是家里最好，不是吗？
v03_0065,"LAND Beach. COFFEE SHOP Πουθενά σαν ΤΟ σπίΤι, έτσι δεν είναι;"
v03_0066,All we have to decide is what to do with the time given us.
v03_0067,Solo podemos decidir qué hacer con el tiempo que tenemos.
v03_0068,決められるのは、与えられた時間を どう使うかだけだ。
v03_0069,우리가정할수있는 건주어진시간을 어떻게 쓰느냐예요
v03_0070,我对你的了解还不到一半
v03_0071,Αρχείο Ταινιών  αποκατάσταση Δεν σε ήξερα ούτε στο μισό όσο έπρεπε.
v03_0072,Public Domain Reel Not all who wander are lost.
v03_0073,No todo el que vaga está perdido.
v03_0074,さまよう者がみな迷っているわけじ やない。
v03_0075,떠도는자가 다 길을 잃은 건 아니에요
v03_0076,出门在外总是危险的。
v03_0077,Είναίΐ επικίνδυνο να βγαίνεις απ' την πόρτα σου.
v03_0078,Even the smallest person can change the course of things.
v03_0079,Hasta la persona más pequeña puede cambiar el'rúmbo de las cosas.
v03_0080,どんなに小さな者でも流れを変えら れる.
v03_0081,아무리작은사람도 흐름을 바꿀 수있어요
v03_0082,我们能决定的，只是如何使用被给予 的时间。
v03_0083,Το μόνο ΤΟΥ αποφασίζουμε είναι Τι θα κάνουμε με ΤΟV χρόνο μας.
v03_0084,Archive Classics · restored 2024 The night is dark and full of secrets.
v03_0085,La noche es oscura y está llena de secretos.
v03_0086,夜は暗く、秘密に満ちている。
v03_0087,밤은 어둡고 비밀로 가득해요
v03_0088,流浪的人未必都迷了路。
v03_0089,Αρχείο Ταινιών - αποκατάσταση Δεν χάνονται όλοι όσοι περιπλανιούνται.
v03_0090,Speak softly and carry a big stick.
v03_0091,Habla con calma y actúa con firmeza.
v03_0092,静かに話し、大きく行動しろ。
v03_0093,조용히 말하고 크게 행동해요
v03_0094,SAN FRANCISCO ZOOLOGICAL GARDENS SAN FRANCISCO RECREATION AND PARK DEPARTMENT 再渺小的人也能改变局势。
v03_0095,Ακόμα KI Ο ΤΤΙΟ μικρός μπορεί V' αλλάξει Την πορεία ΤωV πραγμάτων.
v03_0096,Public Domain Reel Fortune favors the bold.
v03_0097,Bobina publica · copia #114 La fortuna favorece a los valientes.
v03_0098,幸運は勇者に味方する。
v03_0099,공공도메인필름사본 용기 있는 자에게행운이따라요
v03_0100,夜色深沉，藏着无数秘密。
v03_0101,Η νύχτα είναι σκοτεινή και γεμάτη μυστικά.
v03_0102,"Adventure is out there, waiting."
v03_0103,"La aventura está ahí afuera, esperando."
v03_0104,冒険はあそこで待っている。
v03_0105,모험은 저밖에서기다리고 있어요
v03_0106,1925 RERAILROAD 说话要轻，行动要有力。
v03_0107,"Μίλα ήσυχα, δράσε δυνατά."
v03_0108,Some day you will be old enough to start reading fairy tales again.
v03_0109,Clasicos de Archivo - restaurado Algún día tendrás edad para volver a leer cuentos de hadas.
v03_0110,パブリックドメイン・プリン版 いつかまた、おとぎ話を読める歳に なるよ。
v03_0111,공공도메인필름사본 언젠가 다시동화를 읽을 나이가 될 거예요
v03_0112,幸运总是眷顾勇敢的人。
v03_0113,Αρχείο Ταινιών αποκατάσταση Η τύχη ευνοεί  τους τολμηρούς.
v03_0114,It always seems impossible until it's done.
v03_0115,Siempre parece imposible hasta que se logra.
v03_0116,終わるまではいつも不可能に思える ものだ。
v03_0117,다 되고나면 항상쉬워 보이죠
v03_0118,冒险就在外面等着呢。
v03_0119,Η περιπέτεια περιμένει εκεί έξω.
v03_0120,"Whatever you are, be a good one."
v03_0121,"Seas lo que seas, sé bueno en ello."
v03_0122,何になるにせよ、いいものになれ。
v03_0123,"뭐가 됐든, 제대로된 사람이되세요"
v03_0124,总有一天你会重新爱上童话。
v03_0125,Αρχείο Ταινιών αποκατάσταση Κάποια  μέρα θα είσαι έτοιμος να διαβάσεις ξανά παραμύθια.
v03_0126,The best way out is always through.
v03_0127,DERTIS La mejor salida siempre es seguir adelante.
v03_0128,MARKET - POHeLL 抜け出す一番の方法は、突き進むこ とだ。
v03_0129,빠져나가는 가장 좋은 방법은 그냥뚫고 가는 거예요.
v03_0130,事情做成之前，总看起来不可能。
v03_0131,"ΕIΕ fizest ONEWAY Πάντα φαίνεται αδύνατο, μέχρι να γίνει."
v03_0132,"You see, but you do not observe."
v03_0133,"POWELL SMASON sts. ILWAY OF SAN FRANCISCO Usted ve, pero no observa."
v03_0134,クラシックアーカイブ・修復版 見てはいるが、観察はしていないね
v03_0135,아카이브클래식·복원판 보긴 하지만관찰은 안 하는군요
v03_0136,50S 无论做什么，都要做到最好。
v03_0137,"Ό,τι κι αν είσαι, γίνε καλός σε αυτό."
v03_0138,"LEFT TURN RUGS IS TOILETRIES: It's quite simple, once you know how."
v03_0139,"DRUGS BTGERY Es bastante simple, una vez que sabes cómo."
v03_0140,コツさえ分かれば簡単さ。
v03_0141,알고 나면 아주 간단한 거예요.
v03_0142,脱身的最好办法，就是一直往前走。
v03_0143,Αρχείο Ταινιών αποκατάσταση Ο καλύτερος τρόπος να  βγεις είναι να προχωρήσεις.
v03_0144,"There's no use trying, that's impossible."
v03_0145,"No sirve de nada intentarlo, es imposible."
v03_0146,無駄だよ、それは不可能だ。
v03_0147,"ARGOCDr 그건 불가능해요, 소용없어요"
v03_0148,你只是看，却没有观察。
v03_0149,"Βλέπεις, αλλά δεν παρατηρείς."
v03_0150,Curiouser and curiouser!
v03_0151,¡Cada vez más raro!
v03_0152,ますます不思議になっていく
v03_0153,점점 더 이상해지네!
v03_0154,知道方法之后其实很简单。
v03_0155,"Είναι απλό, αρκεί να ξέρεις πώς."
v03_0156,Archive Classics · restored 2024 Who in the world am I?
v03_0157,¿Quién demonios soy yo?
v03_0158,私はいったい誰なの？
v03_0159,아카이브클래식· 복원판 도대체 나는 누구지?
v01_0220,"You see, but you do not observe."
v01_0221,"""Fort Sumter has been : fired d upon. Usted ve, pero no observa."
v01_0222,見てはいるが、観察はしていないね
v01_0223,"'Aren't you going to enlist?"" 보긴 하지만 관찰은 안 하는군요."
v01_0224,你只是看，却没有观察。
v01_0225,"RECRUITINICNOO LAMP OIL OFFICE SOUTHERN COTTON GRONERS EXCHANGE Βλέπεις, αλλά δεν παρατηρείς."
v01_0226,"It's quite simple, once you know how."
v01_0227,"Es bastante simple, una vez que sabes cómo."
v01_0228,コツさえ分かれば簡単さ。
v01_0229,818 알고나면아주간단한거예요
v01_0230,81 知道方法之后其实很简单。
v01_0231,"Είναι απλό, αρκεί να ξέρεις πώς."
v01_0232,"There's no use trying, that's impossible."
v01_0233,"No sirve de nada intentarlo, es imposible."
v01_0234,無駄だよ、それは不可能だ。
v01_0235,"MLR 그건불가능해요, 소용없어요"
v01_0236,别白费力气了，那不可能。
v01_0237,"""He didn't even get in line. 1I Δεν έχει νόημα, είναι αδύνατο."
v01_0238,Curiouser and curiouser!
v01_0239,'They wouldn't take me. ¡Cada vez más raro!
v01_0240,ますます不思議になっていく！
v01_0241,점점더이상해지네!
v01_0242,越来越奇怪了！
v01_0243,"""We will enter the South civilians coming from as the neutral state of Kentucky to join the Southern cause. Όλο και πιο περίεργο!"
v01_0244,"""At Big Shanty will steal we the train while the passengers and at dinner, crew and are proceeding North we will burn bridge, cutting off the every supplies of the army now facirWho in m I?"
v01_0245,"""Then the day you steal the train will have General Parker advance to meet you. ¿Quién demonios soy yo?"
v01_0246,I&AR 私はいったい誰なの？
v01_0247,AR 도대체나는누구지?
v01_0248,我到底是谁？
v01_0249,Ποια είμαι επιτέλους εγώ;
v01_0250,We're all mad here.
v01_0251,W.. Clasicos de Archivo : restaurado Aquí todos estamos locos.
v01_0252,ここではみんな狂ってるよ。
v01_0253,여긴다미쳤어요
v01_0254,这里的人都疯了。
v01_0255,Εδώ όλοι είναι τρελοί.
v01_0256,Film-Vault - print #114 It is a truth universally acknowledged.
v01_0257,Es una verdad reconocida por todos.
v01_0258,それは誰もが認める真実だ。
v01_0259,그건 누구나아는진 진실이죠.
v01_0260,这是人人都承认的真理。
v01_0261,W&A Είναι μιααλήθεια που όλοι αποδέχονται.
v01_0262,I could not tell you what I really think.
v01_0263,W.B.A.R.R. No podría decirte lo que realmente pienso.
v01_0264,L.R.A.R.R. W&A.R.R. W冬ARR 本当の気持ちは言葉にできない。
v01_0265,내진심은말로다못해요
v01_0266,经典影像档案·修复版 我说不出自己真正的想法。
v01_0267,Δεν μπορώ να πω Ο ΤΙ Τ πραγματικά σκέφτομαι.
v01_0268,Vanity and pride are different things.
v01_0269,W.&.A.R.R. Bobina publica : copia #114 La vanidad y el orgullo son cosas distintas.
v01_0270,W.&.A.R.R. 虚栄心とプライドは別物だよ。
v01_0271,허영이랑 자존심은 다른거예요.
v01_0272,虚荣和自尊是两回事。
v01_0273,Αρχείο Ταιviών αποκατάσταση ματαιοδοξία ΚI η Υπερηφάνεια είναι διαφορετικά πράγματα.
v01_0274,I have been in a dream all afternoon.
v01_0275,He estado como en un sueño toda la tarde.
v01_0276,午後じゅう夢の中にいたみたい。
v01_0277,WBARR 오후내내꿈속에있었던것같아요.
v01_0278,整个下午我都像在做梦。
v01_0279,Ήμουν σαν σε όνειρο όλο το απόγευμα.
v01_0280,"Film Vaultprint #114 It was the best of times, it was the worst of times."
v01_0281,"Era el mejor de los tiempos, era el peor de los tiempos."
v01_0282,パブリックドメイン・プリン版 最良の時代であり、最悪の時代でも あった。
v01_0283,"최고의시절이자,최악의 시절이었죠."
v01_0284,那是最好的时代，也是最坏的时代。
v01_0285,"Ήταv η-κ καλύτερη εποχή, ήταν η 5 χειρότερη εποχή."
v01_0286,"God bless us, every one."
v01_0287,Que Dios nos bendiga a todos.
v01_0288,みんなに神の祝福を。
v01_0289,모두에게신의 축복이있기를.
v01_0290,愿上帝保佑我们每一个人。
v01_0291,B.A.R.R. Αρχείο Ταινιών αποκατάσταση Ο Θεός να μας ευλογεί όλους.
v01_0292,I will honor Christmas in my heart.
v01_0293,Guardaré la Navidad en mi corazón.
v01_0294,パブリックドメイン・プリン版 心の中でクリスマスを大切にするよ
v01_0295,마음속으로크리스마스를기억할게요
v01_0296,我会把圣诞节永远放在心里
v01_0297,Θα k κρατήσω Χριοτούγεννα στην Τα καρδιά μου.
v01_0298,Are there no prisons? No workhouses?
v01_0299,¿No hay cárceles? ¿No hay asilos?
v01_0300,刑務所も救貧院もないのか？
v01_0301,공공  도메인 필름 사본 감옥도 없나요? 구빈원도 없어요?
v01_0302,难道没有监狱？没有济贫院吗?
v01_0303,Δεν υπάρχουν φυλακές; Δεν υπάρχουν άσύλα;
v01_0304,"iM Film Vault · print #114 Welcome to my house. Enter freely, of your own will."
v01_0305,Clasicos de Archivo  restaurado Bienvenido a mi casa. Entre por su propia voluntad.
v01_0306,ようこそ、私の家へ。自由に入って おくれ。
v01_0307,"""At o'clock nine tomorrow morning supply our trains Will meet and unite With General Parker's army at the Rock River bridge."" 제 집에 오신 걸 환영합니다. 마음대로 들어오세요"
v01_0308,"""Once our trains and troops cross that bridge, nothing on earth can stop us. = 欢迎来到我家，请自由进入。"
v01_0309,Καλώς ήρθες στίτι μου. Πέρασε Σ σΤΟ ελεύθερα.
v01_0310,"Archive Classics  restored 2024 Listen to them, the children of the night."
v01_0311,"Escuche eso, los hijos de la noche."
v01_0312,聞こえるかい、あれが夜の子たちの 声だ。
v01_0313,저 소리들려요?밤의 아이들이에요.
v01_0314,听，那是黑夜之子的声音。
v01_0315,"Άκου, τα παιδιά α της vύχτας."
v01_0316,I never drink... wine.
v01_0317,Yo nunca bebo... vino.
v01_0318,私はワインを・飲まないんだ。
v01_0319,저는 와인을마시지않아요
v01_0320,我从不喝……酒。
v01_0321,Αρχείο Ταινιών : αποκατάσταση Εγώ ποτέ δεν πίγω..κρασί.
v01_0322,The blood is the life.
v01_0323,La sangre es la vida.
v01_0324,血こそが命なんだ。
v01_0325,피가곧생명이에요
v01_0326,血就是生命。
v01_0327,"'It was so I brave e of you to risk your life, coming into the enemy's country, just to save me."" Αρχείο Ταινιών · αποκατάσταση Το αίμα είναι η ζωή."
v01_0328,Public Domain Reel Even a man who is pure of heart may fall to darkness.
v01_0329,Hasta un hombre puro puede caer en la oscuridad.
v01_0330,純粋な心の持ち主でも闇に落ちるこ とがある。
v01_0331,순수한사람도어둠에빠질수있어요
v01_0332,"""We've got to get back lines somehow to our and d warn them of this coming attack."" 再纯洁的人也可能坠入黑暗。"
v01_0333,Ακόμα ένας αγνός άνθρωπος ΚI μπορεί va πέσεΙ ΟτΟ σκοτάδι.
v01_0334,It was a dark and stormy night.
v01_0335,Era una noche oscura y tormentosa.
v01_0336,暗く嵐の夜だった。
v01_0337,어둡고폭풍우치는 밤이었어요
v01_0338,1.R... 那是一个黑暗又多雷雨的夜晚。
v01_0339,JISM.RR. Αρχείο Ταινιών  αποκατάσταση Ήταν μια σκοτεινή και θυελλώδης vύχτα.
v01_0340,"! have created a monster, and I cannot control it."
v01_0341,Clasicos de Archivo : restaurado He creado un monstruo y ya no puedo controlarlo.
v01_0342,怪物を作ってしまった、もう制御で きない。
v01_0343,"괴물을 만들었는데,이제 통제가안 돼요."
v01_0344,我造出了一个怪物，如今已无法控制 它。
v01_0345,Δημιούργησα α ένα τέρας και δεν μπορώ πια zvα ΤΟ ελέγξω.
v01_0346,"Beware, for I am-fearless, and therefore powerful."
v01_0347,"Cuidado, porque no tengo miedo, y eso me hace poderoso."
v01_0348,気をつけろ、私は恐れを知らない、 だから強いんだ。
v01_0349,"조심해요, 처는 두려움이 없으니까요"
v01_0350,小心点，我天不怕地不怕，所以才强 大
v01_0351,"Πρόσεχε, δεν φοβάμαι Τίπτοτα, γ' Εiμα αυτό δυνατός."
v01_0352,3 W.B.A.R.R Film Vault - print #114 There can be no life without pain.
v01_0353,No puede haber vida sin dolor.
v01_0354,A.RR クランックアーカイブ・修復版 痛みのない人生なんでない。
v01_0355,R 고통없인삶도없어요
v01_0356,没有痛苦，就没有真正的人生。
v01_0357,W.B.A.R.R Δεν υπάρχει  ζωή χωρίς πόνο.
v01_0358,Public Domain Reel Nothing is impossible if you set your mind to it.
v01_0359,Nada es imposible si te lo propones.
v01_0360,本気になれば不可能なんてない。
v01_0361,아카이브클래식·복원판 마음만 먹으면 불가능한건없어요
v01_0362,经典影像档案·修复版 只要下定决心，没有什么不可能。
v01_0363,Τίποτα δεν είναι η αδύνατο αν το θέλεις πραγματικά.
v01_0364,Archive Classicsrestored 2024 The game is afoot.
v01_0365,El juego ha comenzado.
v01_0366,勝負は始まった。
v01_0367,공공도메인필름사본 게임이시작됐어요
v01_0368,游戏开始了。
v01_0369,U.S.M.R.R Το παιχνίδι άρχισε.
v01_0370,"Elementary, my dear fellow."
v01_0371,".R.R. Elemental, querido amigo."
v01_0372,簡単なことだよ、君。
v01_0373,"간단해요,친구"
v01_0374,很简单，朋友。
v01_0375,"Απλό, φίλε μου."
v01_0376,"W.3.A.R.R. When eliminate e the impossible, you what remains must t be true."
v01_0377,"Cuando eliminas lo imposible, lo que queda es la verdad."
v01_0378,5 不可能を除いていけば、残るのが真 実だ。
v01_0379,3 불가능한걸지우면남는게진실이에요
v01_0380,排除掉不可能的，剩下的就是真相。
v01_0381,"Όταν αποκλείσεις το αδύνατο, ό,1ι μένει είναι η αλήθεια."
v01_0382,I never guess. It is a shocking habit.
v01_0383,Nunca adivino. Es un hábito terrible!
v01_0384,W.Ｒ パブリックドメイン・プリン版 私は推測しない。それは悪い癖だ。
v01_0385,"저는 추측안해요,그건나쁜 버릇이죠."
v01_0386,经典影像档案·修复版 我从不猜测，那是个坏习惯。
v01_0387,"Ποτέ δεν μαντεύω, είναι κακή συνήθεια."
v01_0388,"Data, data, data! I cannot make bricks without clay."
v01_0389,"W.B.A.R.R. ¡Datos, datos, datos! No puedo trabajar sin ellos."
v01_0390,UN. HFAJIAHIEB データだ、データがなければ何も作 れない。
v01_0391,아카이브클래식·복원판 자료가있어야뭘만들죠
v01_0392,DIV. HEADQUARTERS 数据，数据，没有数据什么都做不出 来。
v01_0393,"DIV. HEAQUARTERS Στοιχεία, χρειάζομαι στοιχεία για να δουλέψω."
v01_0394,lhave often been wrong before.
v01_0395,Antes también me he equivocado muchas veces.
v01_0396,私も以前は何度も間違えたよ。
v01_0397,저도예전에자주들렸어요
v01_0398,公共领域胶片·拷贝 我以前也常常犯错。
v01_0399,Αρχείο Ταινιών· αποκατάσταση Κι εγώ έχω κάνει λάθος πολλές φορές.
v01_0400,U.S.M.R.R. Time flies over us but leaves its shadow behind.
v01_0401,"Bobina publica : copia #114 El tiempo pasa, pero deja su sombra."
v01_0402,時は流れても、影を残していく。
v01_0403,시간은 흘러가도그림자를 남겨요
v01_0404,经典影像档案·修复版 时光流逝，却留下影子。
v01_0405,χρόνος περνά; μα ο αφήνει Tη σκιά ΤΟU.
v01_0406,A man's real possession is his memory.
v01_0407,La verdadera posesión de un hombre es su memoria.
v01_0408,クラシックアーカイブ・修復版 人の本当の財産は記憶なんだ。
v01_0409,사람의진짜 재산은기억이에요
v01_0410,一个人真正的财富是记忆。
v01_0411,Αρχείο Ταινιών αποκατάσταση Η αληθινή περιουσία α ενός ανθρώπου είναι  η μνήμη  ΤΟU.
v01_0412,The future is still in your hands.
v01_0413,El futuro todavía está en tus manos.
v01_0414,未来はまだ君の手の中にある。
v01_0415,미래는 아직당신 손에있어요
v01_0416,未来依然掌握在你手中。
v01_0417,Το μέλλον είναι ακόμα στα χέρια σου.
v01_0418,It is our choices that show who we truly are.
v01_0419,Son nuestras decisiones las que muestran quiénes somos.
v02_0220,選択こそがその人を表すんだ。
v02_0221,선택이그사람을 보여주는거예요
v02_0222,选择才真正显示一个人是谁。
v02_0223,ΟΙ επιλογές μας δείχνουν ποιοι πραγματικά είμαστε.
v02_0224,"You might have to go to a bit of trouble...a little sweat and maybe ...a little blood.."" There's no place like home, is there?"
v02_0225,"No hay lugar como el hogar, ¿verdad?"
v02_0226,クラシックアーカイブ・修復版 やっぱり家に勝る場所はないね。
v02_0227,역시집만한곳이없죠?
v02_0228,还是家里最好，不是吗？
v02_0229,"Πουθενά σαν το σπίτι,έτσι δεν είναι;"
v02_0230,I don't know half of you half as well as I should like.
v02_0231,No los conocía ni la mitad de lo que debería.
v02_0232,君のことを半分も分かっていなかっ たよ。
v02_0233,"thus Sutter entrustes hís anxíous wífe to the care of his frienss, the wealthy ship omner Larδing ans his sister. 아카이브 클래식·복원판 당신을 절반도 제대로 몰랐네요"
v02_0234,经典影像档案·修复版 我对你的了解还不到一半。
v02_0235,Δεν σε ήξερα ούτε στο μισό όσο ΈπρεπΕ.
v02_0236,"It's a dangerous business, going out your door."
v02_0237,Es peligroso salir por esa puerta.
v02_0238,クラシックアーカイブ・修復版 扉を出るのはいつだって危険なこと だ。
v02_0239,공공도메인 필름사본 문을 나서는 건늘 위험한일이에요.
v02_0240,出门在外总是危险的。
v02_0241,Είναι επικίνδυνο να βγαίνεις απ' την πόρτα σου.
v02_0242,Film Vault print #114 All we have to decide is what to do with the time given us.
v02_0243,Solo podemos decidir qué hacer con el tiempo que tenemos.
v02_0244,パブリックドメイン・プリン版 決められるのは、与えられた時間を どう使うかだけだ。
v02_0245,우리가 정할 수 있는 건 주어진 시간을 어떻게 쓰느냐예요.
v02_0246,amppres Cerrible Fhantomes ano 我们能决定的，只是如何使用被给予 的时间。
v02_0247,"from the sed of Belial Sprang the Damppre Nosferatu who fiveth and feedeth on human bloode. Ehis unbolp creature fiveth in Sinister caves, tombes and coffing which are flle with Το μόνο που αιπτοφαδίζουμε είναι τι θακάνουμέ με τον χρόνο μας."
v02_0248,Film Vault · print #114 Not all who wander are lost.
v02_0249,No todo el que vaga está perdido.
v02_0250,さまよう者がみな迷っているわけじ やない。
v02_0251,아카이브클래식·복원판 떠도는지 자가다 길을잃은건 아니에요.
v02_0252,流浪的人未必都迷了路。
v02_0253,Αρχείο Ταινιών  αποκατάσταση Δεν χάνονται όλοι όσοι περιπλανιούνται.
v02_0254,Archive Classics · restored 2024 Even the smallest person can change the course of things.
v02_0255,Hasta la persona más pequeña puede cambiar el rumbo de las cosas.
v02_0256,"""We won't go! We've got a bad feeling about heading over the pass!” どんなに小さな者でも流れを変えら れる."
v02_0257,공공도메인필름사본 아무리작은 사람도 흐름을바꿀수있어요
v02_0258,As soon as Soutter crosses the briSge he seizes b2 was the eerie pisions he 50 often tol8 me of... 再渺小的人也能改变局势。
v02_0259,Ακόμα κι ο πιο μικρός μπορεί ν' αλλάξει την πορεία των πραγμάτων.
v02_0260,The night is dark and full of secrets.
v02_0261,Clasicos de Archivo - restaurado La noche es oscura y está llena de secretos!
v02_0262,夜は暗く、秘密に満ちている。
v02_0263,밤은어둡고비밀로가득해요
v02_0264,夜色深沉，藏着无数秘密
v02_0265,Η νύχτα είναι σκοτεινή και γεμάτη μυστικά.
v02_0266,Archive Classics  restored 2024 Speak softly and carry a big stick.
v02_0267,Habla con calma y actúa con firmeza.
v02_0268,クラシックアーカイブ・修復版 静かに話し、大きく行動しろ。
v02_0269,"""You've hurt yourself the precious blood!"" 조용히 말하고 크게 행동해요."
v02_0270,说话要轻，行动要有力。
v02_0271,"""Can we not stay together a little while longer, my lovely y man? It's still quite a long  time until sunrise and I sleep by day, dear fellow..completely Μίλαήσυχά,δράσειδυνατά."
v02_0272,"As soon as the sun rose, the shadows of the night retreated from Sutter. Fortune favors the bold."
v02_0273,La fortuna favorece a los valientes.
v02_0274,パブリックドメイン・プリン版 幸運は勇者に味方する。
v02_0275,아카이브클래식·복원판 용기 있는 자에게행운이 따라요
v02_0276,幸运总是眷顾勇敢的人。
v02_0277,Αρχείο Ταινιών : αποκατάσταση Η τύχη ευνοεί τουςτολμηρούς.
v02_0278,"Joy Jarling! Dearest! Do not be roubled thatyour belosed is far awday. Archive Classics • restored 2024 Adventure is out there, waiting."
